40	1	1	[This is the] record	Βίβλος
40	1	1	of [the] genealogy	γενέσεως
40	1	1	of Jesus	Ἰησοῦ
40	1	1	Christ,	Χριστοῦ
40	1	1	[the] son	υἱοῦ
40	1	1	of David,	Δαυὶδ
40	1	1	[the] son	υἱοῦ
40	1	1	of Abraham:	Ἀβραάμ.
40	1	2	Abraham	Ἀβραὰμ
40	1	2	was the father of	ἐγέννησεν
40	1	2	-	τὸν
40	1	2	Isaac,	Ἰσαάκ,
40	1	2	-	δὲ
40	1	2	Isaac	Ἰσαὰκ
40	1	2	the father of	ἐγέννησεν
40	1	2	-	τὸν
40	1	2	Jacob,	Ἰακώβ,
40	1	2	and	δὲ
40	1	2	Jacob	Ἰακὼβ
40	1	2	the father of	ἐγέννησεν
40	1	2	-	τὸν
40	1	2	Judah	Ἰούδαν
40	1	2	and	καὶ
40	1	2	-	τοὺς
40	1	2	his	αὐτοῦ,
40	1	2	brothers.	ἀδελφοὺς
40	1	3	Judah	Ἰούδας
40	1	3	-	δὲ
40	1	3	was the father of	ἐγέννησεν
40	1	3	-	τὸν
40	1	3	Perez	Φαρὲς
40	1	3	and	καὶ
40	1	3	-	τὸν
40	1	3	Zerah	Ζαρὰ
40	1	3	by	ἐκ
40	1	3	-	τῆς
40	1	3	Tamar,	Θάμαρ,
40	1	3	Perez	Φαρὲς
40	1	3	-	δὲ
40	1	3	the father of	ἐγέννησεν
40	1	3	-	τὸν
40	1	3	Hezron,	Ἑσρώμ,
40	1	3	and	δὲ
40	1	3	Hezron	Ἑσρὼμ
40	1	3	the father of	ἐγέννησεν
40	1	3	-	τὸν
40	1	3	Ram.	Ἀράμ,
40	1	4	Ram	Ἀρὰμ
40	1	4	-	δὲ
40	1	4	was the father of	ἐγέννησεν
40	1	4	-	τὸν
40	1	4	Amminadab,	Ἀμιναδάβ,
40	1	4	Amminadab	Ἀμιναδὰβ
40	1	4	-	δὲ
40	1	4	the father of	ἐγέννησεν
40	1	4	-	τὸν
40	1	4	Nahshon,	Ναασσών,
40	1	4	and	δὲ
40	1	4	Nahshon	Ναασσὼν
40	1	4	the father of	ἐγέννησεν
40	1	4	-	τὸν
40	1	4	Salmon.	Σαλμών,
40	1	5	Salmon	Σαλμὼν
40	1	5	-	δὲ
40	1	5	was the father of	ἐγέννησεν
40	1	5	-	τὸν
40	1	5	Boaz	Βόες
40	1	5	by	ἐκ
40	1	5	-	τῆς
40	1	5	Rahab,	Ῥαχάβ,
40	1	5	Boaz	Βόες
40	1	5	-	δὲ
40	1	5	the father of	ἐγέννησεν
40	1	5	-	τὸν
40	1	5	Obed	Ἰωβὴδ
40	1	5	by	ἐκ
40	1	5	-	τῆς
40	1	5	Ruth,	Ῥούθ,
40	1	5	-	δὲ
40	1	5	Obed	Ἰωβὴδ
40	1	5	the father of	ἐγέννησεν
40	1	5	-	τὸν
40	1	5	Jesse,	Ἰεσσαί,
40	1	6	and	δὲ
40	1	6	Jesse	Ἰεσσαὶ
40	1	6	the father of	ἐγέννησεν
40	1	6	-	τὸν
40	1	6	David	Δαυὶδ
40	1	6	the	τὸν
40	1	6	king.	βασιλέα.
40	1	6	Next:	δὲ
